2023-12-19 14:59:30,721 INFO ------------------Epoch: 1/15 start------------------
2023-12-19 14:59:43,048 INFO step 0: tp = 11.0, fp = 14.0, tn = 4.0, fn = 3.0, acc = 0.4688, mcc = 0.009524 
2023-12-19 15:07:17,161 INFO step 178: tp = 16.0, fp = 10.0, tn = 3.0, fn = 3.0, acc = 0.5938, mcc = 0.091698 
2023-12-19 15:07:19,977 INFO step 179: tp = 11.0, fp = 12.0, tn = 5.0, fn = 4.0, acc = 0.5000, mcc = 0.030468 
2023-12-19 15:07:22,368 INFO step 180: tp = 16.0, fp = 7.0, tn = 3.0, fn = 6.0, acc = 0.5938, mcc = 0.028116 
2023-12-19 15:07:22,642 INFO step/epoch: 180/2, training samples: 5792, train_loss = 0.8991 train_acc = 0.530905
2023-12-19 15:07:24,564 INFO step 181: tp = 13.0, fp = 15.0, tn = 3.0, fn = 1.0, acc = 0.5000, mcc = 0.142857 
2023-12-19 15:07:26,387 INFO step 182: tp = 14.0, fp = 13.0, tn = 1.0, fn = 4.0, acc = 0.4688, mcc = -0.206023 
2023-12-19 15:07:27,929 INFO step 183: tp = 17.0, fp = 11.0, tn = 2.0, fn = 2.0, acc = 0.5938, mcc = 0.072148 
2023-12-19 15:07:29,427 INFO step 184: tp = 17.0, fp = 13.0, tn = 1.0, fn = 1.0, acc = 0.5625, mcc = 0.032530 
2023-12-19 15:07:31,700 INFO step 185: tp = 12.0, fp = 14.0, tn = 2.0, fn = 4.0, acc = 0.4375, mcc = -0.160128 
2023-12-19 15:07:33,413 INFO step 186: tp = 16.0, fp = 15.0, tn = 0.0, fn = 1.0, acc = 0.5000, mcc = -0.168710 
2023-12-19 15:07:34,871 INFO step 187: tp = 13.0, fp = 16.0, tn = 0.0, fn = 3.0, acc = 0.4062, mcc = -0.321634 
2023-12-19 15:07:35,910 INFO step 188: tp = 16.0, fp = 8.0, tn = 5.0, fn = 3.0, acc = 0.6562, mcc = 0.257151 
2023-12-19 15:07:37,378 INFO step 189: tp = 13.0, fp = 16.0, tn = 1.0, fn = 2.0, acc = 0.4375, mcc = -0.127563 
2023-12-19 15:07:38,214 INFO step 190: tp = 21.0, fp = 9.0, tn = 2.0, fn = 0.0, acc = 0.7188, mcc = 0.356753 
2023-12-19 15:07:39,207 INFO step 191: tp = 22.0, fp = 10.0, tn = 0.0, fn = 0.0, acc = 0.6875, mcc = 0.000000 
2023-12-19 15:07:40,621 INFO step 192: tp = 10.0, fp = 17.0, tn = 4.0, fn = 1.0, acc = 0.4375, mcc = 0.130243 
2023-12-19 15:07:41,931 INFO step 193: tp = 13.0, fp = 19.0, tn = 0.0, fn = 0.0, acc = 0.4062, mcc = 0.000000 
2023-12-19 15:07:43,178 INFO step 194: tp = 15.0, fp = 14.0, tn = 2.0, fn = 1.0, acc = 0.5312, mcc = 0.107211 
2023-12-19 15:07:44,265 INFO step 195: tp = 17.0, fp = 13.0, tn = 1.0, fn = 1.0, acc = 0.5625, mcc = 0.032530 
2023-12-19 15:07:45,742 INFO step 196: tp = 13.0, fp = 11.0, tn = 3.0, fn = 5.0, acc = 0.5000, mcc = -0.072739 
2023-12-19 15:07:46,465 INFO step 197: tp = 11.0, fp = 14.0, tn = 3.0, fn = 4.0, acc = 0.4375, mcc = -0.108878 
2023-12-19 15:07:47,541 INFO step 198: tp = 12.0, fp = 13.0, tn = 3.0, fn = 4.0, acc = 0.4688, mcc = -0.075593 
2023-12-19 15:07:49,041 INFO step 199: tp = 17.0, fp = 5.0, tn = 5.0, fn = 5.0, acc = 0.6875, mcc = 0.272727 
2023-12-19 15:07:49,820 INFO step 200: tp = 11.0, fp = 11.0, tn = 5.0, fn = 5.0, acc = 0.5000, mcc = 0.000000 
2023-12-19 15:07:49,947 INFO step/epoch: 200/2, training samples: 6432, train_loss = 0.8998 train_acc = 0.530317
2023-12-19 15:07:50,720 INFO step 201: tp = 11.0, fp = 17.0, tn = 3.0, fn = 1.0, acc = 0.4375, mcc = 0.097590 
2023-12-19 15:07:51,674 INFO step 202: tp = 8.0, fp = 13.0, tn = 5.0, fn = 6.0, acc = 0.4062, mcc = -0.157499 
2023-12-19 15:07:52,521 INFO step 203: tp = 9.0, fp = 8.0, tn = 5.0, fn = 10.0, acc = 0.4375, mcc = -0.139460 
2023-12-19 15:07:53,534 INFO step 204: tp = 16.0, fp = 9.0, tn = 3.0, fn = 4.0, acc = 0.5938, mcc = 0.058554 
2023-12-19 15:07:54,556 INFO step 205: tp = 10.0, fp = 11.0, tn = 8.0, fn = 3.0, acc = 0.5625, mcc = 0.196763 
2023-12-19 15:07:55,839 INFO step 206: tp = 9.0, fp = 8.0, tn = 6.0, fn = 9.0, acc = 0.4688, mcc = -0.071007 
2023-12-19 15:07:56,816 INFO step 207: tp = 10.0, fp = 9.0, tn = 4.0, fn = 9.0, acc = 0.4375, mcc = -0.165992 
2023-12-19 15:07:57,705 INFO step 208: tp = 9.0, fp = 12.0, tn = 7.0, fn = 4.0, acc = 0.5000, mcc = 0.062797 
2023-12-19 15:07:58,511 INFO step 209: tp = 14.0, fp = 12.0, tn = 2.0, fn = 4.0, acc = 0.5000, mcc = -0.100871 
2023-12-19 15:07:59,324 INFO step 210: tp = 12.0, fp = 13.0, tn = 4.0, fn = 3.0, acc = 0.5000, mcc = 0.042604 
2023-12-19 15:08:00,561 INFO step 211: tp = 14.0, fp = 9.0, tn = 7.0, fn = 2.0, acc = 0.6562, mcc = 0.347524 
2023-12-19 15:08:01,487 INFO step 212: tp = 18.0, fp = 9.0, tn = 2.0, fn = 3.0, acc = 0.6250, mcc = 0.050965 
2023-12-19 15:08:02,421 INFO step 213: tp = 13.0, fp = 12.0, tn = 5.0, fn = 2.0, acc = 0.5625, mcc = 0.194086 
2023-12-19 15:08:03,453 INFO step 214: tp = 10.0, fp = 15.0, tn = 5.0, fn = 2.0, acc = 0.4688, mcc = 0.097590 
2023-12-19 15:08:04,513 INFO step 215: tp = 14.0, fp = 13.0, tn = 4.0, fn = 1.0, acc = 0.5625, mcc = 0.231756 
2023-12-19 15:08:05,559 INFO step 216: tp = 16.0, fp = 8.0, tn = 4.0, fn = 4.0, acc = 0.6250, mcc = 0.149071 
2023-12-19 15:08:06,709 INFO step 217: tp = 15.0, fp = 11.0, tn = 1.0, fn = 5.0, acc = 0.5000, mcc = -0.206725 
2023-12-19 15:08:07,470 INFO step 218: tp = 13.0, fp = 14.0, tn = 3.0, fn = 2.0, acc = 0.5000, mcc = 0.059286 
2023-12-19 15:08:08,308 INFO step 219: tp = 15.0, fp = 11.0, tn = 5.0, fn = 1.0, acc = 0.6250, mcc = 0.320256 
2023-12-19 15:08:09,243 INFO step 220: tp = 18.0, fp = 7.0, tn = 3.0, fn = 4.0, acc = 0.6562, mcc = 0.132508 
2023-12-19 15:08:09,378 INFO step/epoch: 220/2, training samples: 7072, train_loss = 0.8901 train_acc = 0.530402
2023-12-19 15:08:10,179 INFO step 221: tp = 11.0, fp = 14.0, tn = 4.0, fn = 3.0, acc = 0.4688, mcc = 0.009524 
2023-12-19 15:08:11,441 INFO step 222: tp = 14.0, fp = 15.0, tn = 2.0, fn = 1.0, acc = 0.5000, mcc = 0.087280 
2023-12-19 15:08:12,237 INFO step 223: tp = 14.0, fp = 13.0, tn = 3.0, fn = 2.0, acc = 0.5312, mcc = 0.086066 
2023-12-19 15:08:13,317 INFO step 224: tp = 15.0, fp = 10.0, tn = 5.0, fn = 2.0, acc = 0.6250, mcc = 0.260360 
2023-12-19 15:08:14,269 INFO step 225: tp = 13.0, fp = 11.0, tn = 3.0, fn = 5.0, acc = 0.5000, mcc = -0.072739 
2023-12-19 15:08:15,162 INFO step 226: tp = 13.0, fp = 11.0, tn = 6.0, fn = 2.0, acc = 0.5938, mcc = 0.253086 
2023-12-19 15:08:16,067 INFO step 227: tp = 16.0, fp = 10.0, tn = 1.0, fn = 5.0, acc = 0.5312, mcc = -0.179106 
2023-12-19 15:08:16,958 INFO step 228: tp = 15.0, fp = 11.0, tn = 4.0, fn = 2.0, acc = 0.5938, mcc = 0.190525 
2023-12-19 15:08:17,770 INFO step 229: tp = 11.0, fp = 15.0, tn = 2.0, fn = 4.0, acc = 0.4062, mcc = -0.190525 
2023-12-19 15:08:18,736 INFO step 230: tp = 19.0, fp = 11.0, tn = 0.0, fn = 2.0, acc = 0.5938, mcc = -0.186871 
2023-12-19 15:08:19,520 INFO step 231: tp = 16.0, fp = 13.0, tn = 1.0, fn = 2.0, acc = 0.5312, mcc = -0.067537 
2023-12-19 15:08:20,267 INFO step 232: tp = 16.0, fp = 13.0, tn = 2.0, fn = 1.0, acc = 0.5625, mcc = 0.127563 
2023-12-19 15:08:21,039 INFO step 233: tp = 13.0, fp = 15.0, tn = 1.0, fn = 3.0, acc = 0.4375, mcc = -0.188982 
2023-12-19 15:08:21,965 INFO step 234: tp = 14.0, fp = 14.0, tn = 2.0, fn = 2.0, acc = 0.5000, mcc = 0.000000 
2023-12-19 15:08:22,798 INFO step 235: tp = 14.0, fp = 17.0, tn = 1.0, fn = 0.0, acc = 0.4688, mcc = 0.158397 
2023-12-19 15:08:23,613 INFO step 236: tp = 13.0, fp = 17.0, tn = 1.0, fn = 1.0, acc = 0.4375, mcc = -0.032530 
2023-12-19 15:08:24,503 INFO step 237: tp = 15.0, fp = 11.0, tn = 3.0, fn = 3.0, acc = 0.5625, mcc = 0.060523 
2023-12-19 15:08:25,270 INFO step 238: tp = 17.0, fp = 13.0, tn = 1.0, fn = 1.0, acc = 0.5625, mcc = 0.032530 
2023-12-19 15:08:26,161 INFO step 239: tp = 14.0, fp = 15.0, tn = 2.0, fn = 1.0, acc = 0.5000, mcc = 0.087280 
2023-12-19 15:08:26,959 INFO step 240: tp = 10.0, fp = 18.0, tn = 2.0, fn = 2.0, acc = 0.3750, mcc = -0.097590 
2023-12-19 15:08:27,086 INFO step/epoch: 240/2, training samples: 7712, train_loss = 0.8832 train_acc = 0.529046
2023-12-19 15:08:27,767 INFO step 241: tp = 16.0, fp = 12.0, tn = 3.0, fn = 1.0, acc = 0.5938, mcc = 0.213021 
2023-12-19 15:08:28,588 INFO step 242: tp = 12.0, fp = 9.0, tn = 9.0, fn = 2.0, acc = 0.6562, mcc = 0.373024 
2023-12-19 15:08:29,361 INFO step 243: tp = 6.0, fp = 15.0, tn = 1.0, fn = 10.0, acc = 0.2188, mcc = -0.592157 
2023-12-19 15:08:30,128 INFO step 244: tp = 6.0, fp = 9.0, tn = 9.0, fn = 8.0, acc = 0.4688, mcc = -0.071007 
2023-12-19 15:08:31,024 INFO step 245: tp = 7.0, fp = 4.0, tn = 10.0, fn = 11.0, acc = 0.5312, mcc = 0.107762 
2023-12-19 15:08:31,727 INFO step 246: tp = 2.0, fp = 2.0, tn = 16.0, fn = 12.0, acc = 0.5625, mcc = 0.047619 
2023-12-19 15:08:32,345 INFO step 247: tp = 4.0, fp = 4.0, tn = 16.0, fn = 8.0, acc = 0.6250, mcc = 0.149071 
2023-12-19 15:08:33,155 INFO step 248: tp = 1.0, fp = 3.0, tn = 15.0, fn = 13.0, acc = 0.5000, mcc = -0.142857 
2023-12-19 15:08:33,928 INFO step 249: tp = 2.0, fp = 2.0, tn = 15.0, fn = 13.0, acc = 0.5312, mcc = 0.023669 
2023-12-19 15:08:34,772 INFO step 250: tp = 2.0, fp = 0.0, tn = 19.0, fn = 11.0, acc = 0.6562, mcc = 0.312147 
2023-12-19 15:08:35,406 INFO step 251: tp = 2.0, fp = 1.0, tn = 16.0, fn = 13.0, acc = 0.5625, mcc = 0.127563 
2023-12-19 15:08:36,102 INFO step 252: tp = 0.0, fp = 0.0, tn = 18.0, fn = 14.0, acc = 0.5625, mcc = 0.000000 
2023-12-19 15:08:36,814 INFO step 253: tp = 1.0, fp = 0.0, tn = 10.0, fn = 21.0, acc = 0.3438, mcc = 0.121090 
2023-12-19 15:08:37,622 INFO step 254: tp = 1.0, fp = 0.0, tn = 18.0, fn = 13.0, acc = 0.5938, mcc = 0.203653 
2023-12-19 15:08:38,358 INFO step 255: tp = 1.0, fp = 0.0, tn = 16.0, fn = 15.0, acc = 0.5312, mcc = 0.179605 
2023-12-19 15:08:39,194 INFO step 256: tp = 2.0, fp = 0.0, tn = 12.0, fn = 18.0, acc = 0.4375, mcc = 0.200000 
2023-12-19 15:08:39,998 INFO step 257: tp = 0.0, fp = 1.0, tn = 12.0, fn = 19.0, acc = 0.3750, mcc = -0.217132 
2023-12-19 15:08:40,723 INFO step 258: tp = 6.0, fp = 2.0, tn = 13.0, fn = 11.0, acc = 0.5938, mcc = 0.253086 
2023-12-19 15:08:41,439 INFO step 259: tp = 9.0, fp = 4.0, tn = 8.0, fn = 11.0, acc = 0.5312, mcc = 0.115002 
2023-12-19 15:08:42,007 INFO step 260: tp = 9.0, fp = 13.0, tn = 3.0, fn = 7.0, acc = 0.3750, mcc = -0.269680 
2023-12-19 15:08:42,154 INFO step/epoch: 260/2, training samples: 8352, train_loss = 0.9556 train_acc = 0.527778
2023-12-19 15:08:42,637 INFO step 261: tp = 14.0, fp = 11.0, tn = 4.0, fn = 3.0, acc = 0.5625, mcc = 0.108878 
2023-12-19 15:08:43,401 INFO step 262: tp = 17.0, fp = 11.0, tn = 3.0, fn = 1.0, acc = 0.6250, mcc = 0.238095 
2023-12-19 15:08:44,009 INFO step 263: tp = 15.0, fp = 15.0, tn = 1.0, fn = 1.0, acc = 0.5000, mcc = 0.000000 
2023-12-19 15:08:44,693 INFO step 264: tp = 17.0, fp = 12.0, tn = 2.0, fn = 1.0, acc = 0.5938, mcc = 0.148581 
2023-12-19 15:08:45,395 INFO step 265: tp = 9.0, fp = 20.0, tn = 3.0, fn = 0.0, acc = 0.3750, mcc = 0.201196 
2023-12-19 15:08:46,102 INFO step 266: tp = 15.0, fp = 16.0, tn = 1.0, fn = 0.0, acc = 0.5000, mcc = 0.168710 
2023-12-19 15:08:46,743 INFO step 267: tp = 17.0, fp = 11.0, tn = 3.0, fn = 1.0, acc = 0.6250, mcc = 0.238095 
2023-12-19 15:08:47,411 INFO step 268: tp = 15.0, fp = 17.0, tn = 0.0, fn = 0.0, acc = 0.4688, mcc = 0.000000 
2023-12-19 15:08:48,033 INFO step 269: tp = 17.0, fp = 11.0, tn = 2.0, fn = 2.0, acc = 0.5938, mcc = 0.072148 
2023-12-19 15:08:48,679 INFO step 270: tp = 10.0, fp = 20.0, tn = 1.0, fn = 1.0, acc = 0.3438, mcc = -0.084941 
2023-12-19 15:08:49,292 INFO step 271: tp = 16.0, fp = 12.0, tn = 1.0, fn = 3.0, acc = 0.5312, mcc = -0.120247 
2023-12-19 15:08:49,965 INFO step 272: tp = 14.0, fp = 16.0, tn = 0.0, fn = 2.0, acc = 0.4375, mcc = -0.258199 
2023-12-19 15:08:50,638 INFO step 273: tp = 19.0, fp = 9.0, tn = 2.0, fn = 2.0, acc = 0.6562, mcc = 0.124341 
2023-12-19 15:08:51,237 INFO step 274: tp = 15.0, fp = 11.0, tn = 5.0, fn = 1.0, acc = 0.6250, mcc = 0.320256 
2023-12-19 15:08:51,866 INFO step 275: tp = 15.0, fp = 11.0, tn = 4.0, fn = 2.0, acc = 0.5938, mcc = 0.190525 
2023-12-19 15:08:52,489 INFO step 276: tp = 13.0, fp = 16.0, tn = 2.0, fn = 1.0, acc = 0.4688, mcc = 0.067537 
2023-12-19 15:08:53,141 INFO step 277: tp = 11.0, fp = 17.0, tn = 2.0, fn = 2.0, acc = 0.4062, mcc = -0.072148 
2023-12-19 15:08:53,742 INFO step 278: tp = 11.0, fp = 10.0, tn = 5.0, fn = 6.0, acc = 0.5000, mcc = -0.020601 
2023-12-19 15:08:54,349 INFO step 279: tp = 8.0, fp = 12.0, tn = 8.0, fn = 4.0, acc = 0.5000, mcc = 0.066667 
2023-12-19 15:08:54,998 INFO step 280: tp = 9.0, fp = 11.0, tn = 7.0, fn = 5.0, acc = 0.5000, mcc = 0.032530 
2023-12-19 15:08:55,135 INFO step/epoch: 280/2, training samples: 8992, train_loss = 0.8183 train_acc = 0.527246
2023-12-19 15:08:55,610 INFO step 281: tp = 9.0, fp = 4.0, tn = 9.0, fn = 10.0, acc = 0.5625, mcc = 0.165992 
2023-12-19 15:08:56,220 INFO step 282: tp = 7.0, fp = 5.0, tn = 10.0, fn = 10.0, acc = 0.5312, mcc = 0.080845 
2023-12-19 15:08:56,821 INFO step 283: tp = 5.0, fp = 1.0, tn = 16.0, fn = 10.0, acc = 0.6562, mcc = 0.350966 
2023-12-19 15:08:57,459 INFO step 284: tp = 4.0, fp = 2.0, tn = 12.0, fn = 14.0, acc = 0.5000, mcc = 0.100871 
2023-12-19 15:08:58,062 INFO step 285: tp = 3.0, fp = 4.0, tn = 13.0, fn = 12.0, acc = 0.5000, mcc = -0.042604 
2023-12-19 15:08:58,709 INFO step 286: tp = 3.0, fp = 2.0, tn = 10.0, fn = 17.0, acc = 0.4062, mcc = -0.022222 
2023-12-19 15:08:59,290 INFO step 287: tp = 3.0, fp = 0.0, tn = 13.0, fn = 16.0, acc = 0.5000, mcc = 0.266046 
2023-12-19 15:08:59,846 INFO step 288: tp = 5.0, fp = 5.0, tn = 13.0, fn = 9.0, acc = 0.5625, mcc = 0.084941 
2023-12-19 15:09:00,531 INFO step 289: tp = 8.0, fp = 3.0, tn = 9.0, fn = 12.0, acc = 0.5312, mcc = 0.152894 
2023-12-19 15:09:01,144 INFO step 290: tp = 6.0, fp = 8.0, tn = 8.0, fn = 10.0, acc = 0.4375, mcc = -0.125988 
2023-12-19 15:09:01,775 INFO step 291: tp = 7.0, fp = 8.0, tn = 8.0, fn = 9.0, acc = 0.4688, mcc = -0.062622 
2023-12-19 15:09:02,379 INFO step 292: tp = 14.0, fp = 7.0, tn = 9.0, fn = 2.0, acc = 0.7188, mcc = 0.460566 
2023-12-19 15:09:02,993 INFO step 293: tp = 10.0, fp = 15.0, tn = 5.0, fn = 2.0, acc = 0.4688, mcc = 0.097590 
2023-12-19 15:09:03,647 INFO step 294: tp = 11.0, fp = 10.0, tn = 8.0, fn = 3.0, acc = 0.5938, mcc = 0.240393 
2023-12-19 15:09:04,255 INFO step 295: tp = 15.0, fp = 6.0, tn = 7.0, fn = 4.0, acc = 0.6875, mcc = 0.339102 
2023-12-19 15:09:04,902 INFO step 296: tp = 7.0, fp = 14.0, tn = 5.0, fn = 6.0, acc = 0.3750, mcc = -0.205136 
2023-12-19 15:09:05,464 INFO step 297: tp = 20.0, fp = 4.0, tn = 2.0, fn = 6.0, acc = 0.6875, mcc = 0.092450 
2023-12-19 15:09:06,071 INFO step 298: tp = 11.0, fp = 14.0, tn = 5.0, fn = 2.0, acc = 0.5000, mcc = 0.129866 
2023-12-19 15:09:06,666 INFO step 299: tp = 12.0, fp = 16.0, tn = 3.0, fn = 1.0, acc = 0.4688, mcc = 0.120247 
2023-12-19 15:09:07,256 INFO step 300: tp = 13.0, fp = 18.0, tn = 1.0, fn = 0.0, acc = 0.4375, mcc = 0.148564 
2023-12-19 15:09:07,399 INFO step/epoch: 300/2, training samples: 9632, train_loss = 0.9278 train_acc = 0.527409
2023-12-19 15:09:07,906 INFO step 301: tp = 16.0, fp = 9.0, tn = 3.0, fn = 4.0, acc = 0.5938, mcc = 0.058554 
2023-12-19 15:09:08,486 INFO step 302: tp = 11.0, fp = 17.0, tn = 2.0, fn = 2.0, acc = 0.4062, mcc = -0.072148 
2023-12-19 15:09:09,110 INFO step 303: tp = 16.0, fp = 9.0, tn = 3.0, fn = 4.0, acc = 0.5938, mcc = 0.058554 
2023-12-19 15:09:09,709 INFO step 304: tp = 13.0, fp = 10.0, tn = 3.0, fn = 6.0, acc = 0.5000, mcc = -0.092872 
2023-12-19 15:09:10,359 INFO step 305: tp = 16.0, fp = 8.0, tn = 5.0, fn = 3.0, acc = 0.6562, mcc = 0.257151 
2023-12-19 15:09:10,939 INFO step 306: tp = 12.0, fp = 10.0, tn = 4.0, fn = 6.0, acc = 0.5000, mcc = -0.050965 
2023-12-19 15:09:11,527 INFO step 307: tp = 15.0, fp = 15.0, tn = 1.0, fn = 1.0, acc = 0.5000, mcc = 0.000000 
2023-12-19 15:09:12,098 INFO step 308: tp = 17.0, fp = 12.0, tn = 1.0, fn = 2.0, acc = 0.5625, mcc = -0.047752 
2023-12-19 15:09:12,688 INFO step 309: tp = 16.0, fp = 12.0, tn = 3.0, fn = 1.0, acc = 0.5938, mcc = 0.213021 
2023-12-19 15:09:32,246 INFO eval tp = 312.0, fp = 328.0, tn = 0.0, fn = 0.0
2023-12-19 15:09:32,247 INFO epoch 1,eval_time: 19.19 secs, eval_samples: 640.0
 eval_acc = 0.4875, eval_mcc = 0.000000 
2023-12-19 15:09:32,247 INFO new best model saved
2023-12-19 15:09:32,262 INFO ------------------Epoch: 3/15 start------------------
2023-12-19 15:09:41,993 INFO step 310: tp = 19.0, fp = 12.0, tn = 0.0, fn = 1.0, acc = 0.5938, mcc = -0.139122 
2023-12-19 15:09:51,186 INFO step 311: tp = 15.0, fp = 15.0, tn = 2.0, fn = 0.0, acc = 0.5312, mcc = 0.242536 
2023-12-19 15:09:54,251 INFO step 312: tp = 14.0, fp = 18.0, tn = 0.0, fn = 0.0, acc = 0.4375, mcc = 0.000000 
2023-12-19 15:09:59,494 INFO step 313: tp = 15.0, fp = 15.0, tn = 1.0, fn = 1.0, acc = 0.5000, mcc = 0.000000 
2023-12-19 15:10:04,787 INFO step 314: tp = 20.0, fp = 12.0, tn = 0.0, fn = 0.0, acc = 0.6250, mcc = 0.000000 
2023-12-19 15:10:08,812 INFO step 315: tp = 16.0, fp = 14.0, tn = 2.0, fn = 0.0, acc = 0.5625, mcc = 0.258199 
2023-12-19 15:10:13,105 INFO step 316: tp = 17.0, fp = 14.0, tn = 0.0, fn = 1.0, acc = 0.5312, mcc = -0.158397 
2023-12-19 15:10:15,832 INFO step 317: tp = 20.0, fp = 11.0, tn = 1.0, fn = 0.0, acc = 0.6562, mcc = 0.231869 
2023-12-19 15:10:17,793 INFO step 318: tp = 14.0, fp = 13.0, tn = 3.0, fn = 2.0, acc = 0.5312, mcc = 0.086066 
2023-12-19 15:10:21,217 INFO step 319: tp = 15.0, fp = 17.0, tn = 0.0, fn = 0.0, acc = 0.4688, mcc = 0.000000 
2023-12-19 15:10:25,568 INFO step 320: tp = 17.0, fp = 14.0, tn = 0.0, fn = 1.0, acc = 0.5312, mcc = -0.158397 
2023-12-19 15:10:25,828 INFO step/epoch: 320/3, training samples: 10272, train_loss = 0.9464 train_acc = 0.528427
2023-12-19 15:10:28,050 INFO step 321: tp = 13.0, fp = 18.0, tn = 0.0, fn = 1.0, acc = 0.4062, mcc = -0.203653 
2023-12-19 15:10:30,706 INFO step 322: tp = 12.0, fp = 20.0, tn = 0.0, fn = 0.0, acc = 0.3750, mcc = 0.000000 
2023-12-19 15:10:33,421 INFO step 323: tp = 17.0, fp = 14.0, tn = 1.0, fn = 0.0, acc = 0.5625, mcc = 0.191204 
2023-12-19 15:10:36,207 INFO step 324: tp = 18.0, fp = 12.0, tn = 0.0, fn = 2.0, acc = 0.5625, mcc = -0.200000 
2023-12-19 15:10:37,357 INFO step 325: tp = 16.0, fp = 14.0, tn = 1.0, fn = 1.0, acc = 0.5312, mcc = 0.016169 
2023-12-19 15:10:39,162 INFO step 326: tp = 15.0, fp = 16.0, tn = 1.0, fn = 0.0, acc = 0.5000, mcc = 0.168710 
2023-12-19 15:10:40,737 INFO step 327: tp = 17.0, fp = 8.0, tn = 3.0, fn = 4.0, acc = 0.6250, mcc = 0.094499 
2023-12-19 15:10:42,995 INFO step 328: tp = 19.0, fp = 9.0, tn = 2.0, fn = 2.0, acc = 0.6562, mcc = 0.124341 
2023-12-19 15:10:45,009 INFO step 329: tp = 12.0, fp = 18.0, tn = 0.0, fn = 2.0, acc = 0.3750, mcc = -0.292770 
2023-12-19 15:10:48,828 INFO step 330: tp = 17.0, fp = 10.0, tn = 2.0, fn = 3.0, acc = 0.5938, mcc = 0.022222 
2023-12-19 15:10:51,369 INFO step 331: tp = 13.0, fp = 17.0, tn = 2.0, fn = 0.0, acc = 0.4688, mcc = 0.213574 
2023-12-19 15:10:53,177 INFO step 332: tp = 15.0, fp = 15.0, tn = 2.0, fn = 0.0, acc = 0.5312, mcc = 0.242536 
2023-12-19 15:10:54,469 INFO step 333: tp = 12.0, fp = 15.0, tn = 2.0, fn = 3.0, acc = 0.4375, mcc = -0.113183 
2023-12-19 15:10:56,771 INFO step 334: tp = 10.0, fp = 15.0, tn = 4.0, fn = 3.0, acc = 0.4375, mcc = -0.024049 
2023-12-19 15:10:58,629 INFO step 335: tp = 13.0, fp = 12.0, tn = 0.0, fn = 7.0, acc = 0.4062, mcc = -0.409878 
2023-12-19 15:10:59,691 INFO step 336: tp = 9.0, fp = 10.0, tn = 9.0, fn = 4.0, acc = 0.5625, mcc = 0.165992 
2023-12-19 15:11:00,728 INFO step 337: tp = 7.0, fp = 11.0, tn = 5.0, fn = 9.0, acc = 0.3750, mcc = -0.251976 
2023-12-19 15:11:01,808 INFO step 338: tp = 10.0, fp = 11.0, tn = 5.0, fn = 6.0, acc = 0.4688, mcc = -0.065795 
2023-12-19 15:11:04,417 INFO step 339: tp = 5.0, fp = 4.0, tn = 9.0, fn = 14.0, acc = 0.4375, mcc = -0.048647 
2023-12-19 15:11:05,532 INFO step 340: tp = 7.0, fp = 8.0, tn = 9.0, fn = 8.0, acc = 0.5000, mcc = -0.003922 
2023-12-19 15:11:05,658 INFO step/epoch: 340/3, training samples: 10912, train_loss = 0.9298 train_acc = 0.526210
2023-12-19 15:11:06,889 INFO step 341: tp = 9.0, fp = 2.0, tn = 9.0, fn = 12.0, acc = 0.5625, mcc = 0.246753 
2023-12-19 15:11:08,833 INFO step 342: tp = 7.0, fp = 8.0, tn = 6.0, fn = 11.0, acc = 0.4062, mcc = -0.181463 
2023-12-19 15:11:09,753 INFO step 343: tp = 11.0, fp = 6.0, tn = 8.0, fn = 7.0, acc = 0.5938, mcc = 0.181463 
2023-12-19 15:11:11,364 INFO step 344: tp = 9.0, fp = 9.0, tn = 5.0, fn = 9.0, acc = 0.4375, mcc = -0.142857 
2023-12-19 15:11:12,716 INFO step 345: tp = 11.0, fp = 12.0, tn = 4.0, fn = 5.0, acc = 0.4688, mcc = -0.069505 
2023-12-19 15:11:13,822 INFO step 346: tp = 14.0, fp = 10.0, tn = 6.0, fn = 2.0, acc = 0.6250, mcc = 0.288675 
2023-12-19 15:11:15,013 INFO step 347: tp = 16.0, fp = 10.0, tn = 3.0, fn = 3.0, acc = 0.5938, mcc = 0.091698 
2023-12-19 15:11:15,959 INFO step 348: tp = 12.0, fp = 13.0, tn = 5.0, fn = 2.0, acc = 0.5312, mcc = 0.161905 
2023-12-19 15:11:17,341 INFO step 349: tp = 15.0, fp = 14.0, tn = 2.0, fn = 1.0, acc = 0.5312, mcc = 0.107211 
2023-12-19 15:11:18,355 INFO step 350: tp = 14.0, fp = 14.0, tn = 1.0, fn = 3.0, acc = 0.4688, mcc = -0.165683 
2023-12-19 15:11:19,302 INFO step 351: tp = 14.0, fp = 15.0, tn = 3.0, fn = 0.0, acc = 0.5312, mcc = 0.283654 
2023-12-19 15:11:20,606 INFO step 352: tp = 11.0, fp = 20.0, tn = 1.0, fn = 0.0, acc = 0.3750, mcc = 0.129989 
2023-12-19 15:11:21,802 INFO step 353: tp = 14.0, fp = 14.0, tn = 1.0, fn = 3.0, acc = 0.4688, mcc = -0.165683 
2023-12-19 15:11:22,876 INFO step 354: tp = 16.0, fp = 12.0, tn = 1.0, fn = 3.0, acc = 0.5312, mcc = -0.120247 
